,customerId,productId,rank
5733,13336,248,4
5734,13336,0,5
5735,13336,3,6
5736,13336,27,7
5737,13336,110,8
5738,13336,230,9
5739,13336,32,10
5740,3549,132,1
5741,3549,37,2
5742,3549,34,3
5743,3549,248,4
5744,3549,0,5
5745,3549,3,6
5746,3549,27,7
5747,3549,110,8
5748,3549,230,9
5749,3549,32,10
5750,9831,132,1
5751,9831,37,2
5752,9831,34,3
5753,9831,248,4
5754,9831,0,5
5755,9831,3,6
5756,9831,27,7
5757,9831,110,8
5758,9831,230,9
5759,9831,32,10
5760,11081,132,1
5761,11081,37,2
5762,11081,34,3
5763,11081,248,4
5764,11081,0,5
5765,11081,3,6
5766,11081,27,7
5767,11081,110,8
5768,11081,230,9
5769,11081,32,10
5770,3272,132,1
5771,3272,37,2
5772,3272,34,3
5773,3272,248,4
5774,3272,0,5
5775,3272,3,6
5776,3272,27,7
5777,3272,110,8
5778,3272,230,9
5779,3272,32,10
5780,20724,132,1
5781,20724,37,2
5782,20724,34,3
5783,20724,248,4
5784,20724,0,5
5785,20724,3,6
5786,20724,27,7
5787,20724,110,8
5788,20724,230,9
5789,20724,32,10
5790,24243,132,1
5791,24243,37,2
5792,24243,34,3
5793,24243,248,4
5794,24243,0,5
5795,24243,3,6
5796,24243,27,7
5797,24243,110,8
5798,24243,230,9
5799,24243,32,10
5800,10850,132,1
5801,10850,37,2
5802,10850,34,3
5803,10850,248,4
5804,10850,3,5
5805,10850,27,6
5806,10850,110,7
5807,10850,230,8
5808,10850,32,9
5809,10850,10,10
5810,4516,132,1
5811,4516,37,2
5812,4516,34,3
5813,4516,248,4
5814,4516,0,5
5815,4516,3,6
5816,4516,27,7
5817,4516,110,8
5818,4516,230,9
5819,4516,32,10
5820,6657,132,1
5821,6657,37,2
5822,6657,34,3
5823,6657,248,4
5824,6657,0,5
5825,6657,27,6
5826,6657,110,7
5827,6657,230,8
5828,6657,32,9
5829,6657,10,10
5830,7455,132,1
5831,7455,37,2
5832,7455,34,3
5833,7455,248,4
5834,7455,0,5
5835,7455,3,6
5836,7455,27,7
5837,7455,110,8
5838,7455,230,9
5839,7455,32,10
5840,18401,132,1
5841,18401,37,2
5842,18401,34,3
5843,18401,248,4
5844,18401,0,5
5845,18401,3,6
5846,18401,27,7
5847,18401,110,8
5848,18401,230,9
5849,18401,32,10
5850,6961,132,1
5851,6961,37,2
5852,6961,34,3
5853,6961,248,4
5854,6961,0,5
5855,6961,3,6
5856,6961,27,7
5857,6961,110,8
5858,6961,230,9
5859,6961,32,10
5860,11015,132,1
5861,11015,37,2
5862,11015,34,3
5863,11015,248,4
5864,11015,0,5
5865,11015,3,6
5866,11015,27,7
5867,11015,110,8
5868,11015,230,9
5869,11015,32,10
5870,13291,132,1
5871,13291,37,2
5872,13291,34,3
5873,13291,248,4
5874,13291,0,5
5875,13291,3,6
5876,13291,27,7
5877,13291,110,8
5878,13291,230,9
5879,13291,32,10
5880,4950,132,1
5881,4950,37,2
5882,4950,34,3
5883,4950,248,4
5884,4950,0,5
5885,4950,3,6
5886,4950,27,7
5887,4950,110,8
5888,4950,230,9
5889,4950,32,10
5890,3348,132,1
5891,3348,37,2
5892,3348,34,3
5893,3348,248,4
5894,3348,0,5
5895,3348,3,6
5896,3348,27,7
5897,3348,110,8
5898,3348,230,9
5899,3348,32,10
5900,17120,132,1
5901,17120,37,2
5902,17120,34,3
5903,17120,248,4
5904,17120,0,5
5905,17120,3,6
5906,17120,27,7
5907,17120,110,8
5908,17120,230,9
5909,17120,32,10
5910,23312,132,1
5911,23312,37,2
5912,23312,34,3
5913,23312,248,4
5914,23312,0,5
5915,23312,3,6
5916,23312,27,7
5917,23312,110,8
5918,23312,230,9
5919,23312,32,10
5920,5022,132,1
5921,5022,37,2
5922,5022,34,3
5923,5022,248,4
5924,5022,0,5
5925,5022,3,6
5926,5022,27,7
5927,5022,110,8
5928,5022,230,9
5929,5022,32,10
5930,27677,132,1
5931,27677,37,2
5932,27677,34,3
5933,27677,248,4
5934,27677,0,5
5935,27677,3,6
5936,27677,27,7
5937,27677,110,8
5938,27677,230,9
5939,27677,32,10
5940,11985,132,1
5941,11985,37,2
5942,11985,34,3
5943,11985,248,4
5944,11985,0,5
5945,11985,3,6
5946,11985,27,7
5947,11985,110,8
5948,11985,230,9
5949,11985,32,10
5950,18586,132,1
5951,18586,37,2
5952,18586,34,3
5953,18586,248,4
5954,18586,0,5
5955,18586,3,6
5956,18586,27,7
5957,18586,110,8
5958,18586,230,9
5959,18586,32,10
5960,16000,132,1
5961,16000,37,2
5962,16000,34,3
5963,16000,248,4
5964,16000,3,5
5965,16000,27,6
5966,16000,110,7
5967,16000,230,8
5968,16000,32,9
5969,16000,10,10
5970,708,132,1
5971,708,37,2
5972,708,34,3
5973,708,248,4
5974,708,0,5
5975,708,3,6
5976,708,27,7
5977,708,110,8
5978,708,230,9
5979,708,32,10
5980,20731,132,1
5981,20731,37,2
5982,20731,34,3
5983,20731,248,4
5984,20731,0,5
5985,20731,3,6
5986,20731,27,7
5987,20731,110,8
5988,20731,230,9
5989,20731,32,10
5990,16721,132,1
5991,16721,37,2
5992,16721,34,3
5993,16721,248,4
5994,16721,0,5
5995,16721,3,6
5996,16721,27,7
5997,16721,110,8
5998,16721,230,9
5999,16721,32,10
6000,5940,132,1
6001,5940,37,2
6002,5940,34,3
6003,5940,248,4
6004,5940,0,5
6005,5940,3,6
6006,5940,27,7
6007,5940,110,8
6008,5940,230,9
6009,5940,32,10
6010,4392,132,1
6011,4392,248,2
6012,4392,0,3
6013,4392,3,4
6014,4392,27,5
6015,4392,110,6
6016,4392,230,7
6017,4392,32,8
6018,4392,10,9
6019,4392,226,10
6020,690,132,1
6021,690,37,2
6022,690,34,3
6023,690,248,4
6024,690,0,5
6025,690,3,6
6026,690,27,7
6027,690,110,8
6028,690,230,9
6029,690,32,10
6030,7454,132,1
6031,7454,37,2
6032,7454,34,3
6033,7454,248,4
6034,7454,0,5
6035,7454,27,6
6036,7454,110,7
6037,7454,230,8
6038,7454,32,9
6039,7454,10,10
6040,18267,132,1
6041,18267,37,2
6042,18267,34,3
6043,18267,248,4
6044,18267,0,5
6045,18267,3,6
6046,18267,27,7
6047,18267,110,8
6048,18267,230,9
6049,18267,32,10
6050,12096,132,1
6051,12096,37,2
6052,12096,34,3
6053,12096,248,4
6054,12096,0,5
6055,12096,3,6
6056,12096,27,7
6057,12096,110,8
6058,12096,230,9
6059,12096,32,10
6060,5926,132,1
6061,5926,37,2
6062,5926,34,3
6063,5926,248,4
6064,5926,0,5
6065,5926,3,6
6066,5926,27,7
6067,5926,110,8
6068,5926,230,9
6069,5926,32,10
6070,13980,132,1
6071,13980,37,2
6072,13980,34,3
6073,13980,248,4
6074,13980,0,5
6075,13980,3,6
6076,13980,27,7
6077,13980,110,8
6078,13980,230,9
6079,13980,32,10
6080,3003,132,1
6081,3003,37,2
6082,3003,34,3
6083,3003,248,4
6084,3003,0,5
6085,3003,3,6
6086,3003,27,7
6087,3003,110,8
6088,3003,230,9
6089,3003,32,10
6090,8437,132,1
6091,8437,37,2
6092,8437,34,3
6093,8437,248,4
6094,8437,0,5
6095,8437,3,6
6096,8437,27,7
6097,8437,110,8
6098,8437,230,9
6099,8437,32,10
6100,28042,132,1
6101,28042,37,2
6102,28042,34,3
6103,28042,248,4
6104,28042,0,5
6105,28042,3,6
6106,28042,27,7
6107,28042,110,8
6108,28042,230,9
6109,28042,32,10
6110,12894,132,1
6111,12894,37,2
6112,12894,34,3
6113,12894,248,4
6114,12894,0,5
6115,12894,3,6
6116,12894,27,7
6117,12894,110,8
6118,12894,230,9
6119,12894,32,10
6120,24751,132,1
6121,24751,37,2
6122,24751,34,3
6123,24751,248,4
6124,24751,0,5
6125,24751,3,6
6126,24751,27,7
6127,24751,110,8
6128,24751,230,9
6129,24751,32,10
6130,10159,132,1
6131,10159,37,2
6132,10159,34,3
6133,10159,248,4
6134,10159,0,5
6135,10159,3,6
6136,10159,27,7
6137,10159,110,8
6138,10159,230,9
6139,10159,32,10
6140,4537,132,1
6141,4537,37,2
6142,4537,34,3
6143,4537,248,4
6144,4537,0,5
6145,4537,3,6
6146,4537,27,7
6147,4537,110,8
6148,4537,230,9
6149,4537,32,10
6150,6430,132,1
6151,6430,37,2
6152,6430,34,3
6153,6430,248,4
6154,6430,0,5
6155,6430,3,6
6156,6430,27,7
6157,6430,110,8
6158,6430,230,9
6159,6430,32,10
6160,20654,132,1
6161,20654,37,2
6162,20654,34,3
6163,20654,248,4
6164,20654,0,5
6165,20654,3,6
6166,20654,27,7
6167,20654,110,8
6168,20654,230,9
6169,20654,32,10
6170,9576,132,1
6171,9576,37,2
6172,9576,34,3
6173,9576,248,4
6174,9576,0,5
6175,9576,3,6
6176,9576,27,7
6177,9576,110,8
6178,9576,230,9
6179,9576,32,10
6180,28481,132,1
6181,28481,37,2
6182,28481,34,3
6183,28481,248,4
6184,28481,0,5
6185,28481,3,6
6186,28481,27,7
6187,28481,110,8
6188,28481,230,9
6189,28481,32,10
6190,15427,132,1
6191,15427,37,2
6192,15427,34,3
6193,15427,248,4
6194,15427,0,5
6195,15427,3,6
6196,15427,27,7
6197,15427,230,8
6198,15427,32,9
6199,15427,10,10
6200,5512,132,1
6201,5512,37,2
6202,5512,34,3
6203,5512,248,4
6204,5512,0,5
6205,5512,3,6
6206,5512,27,7
6207,5512,110,8
6208,5512,230,9
6209,5512,32,10
6210,2579,132,1
6211,2579,37,2
6212,2579,34,3
6213,2579,248,4
6214,2579,0,5
6215,2579,3,6
6216,2579,27,7
6217,2579,110,8
6218,2579,230,9
6219,2579,32,10
6220,2315,132,1
6221,2315,37,2
6222,2315,34,3
6223,2315,248,4
6224,2315,0,5
6225,2315,3,6
6226,2315,27,7
6227,2315,110,8
6228,2315,230,9
6229,2315,32,10
6230,9584,132,1
6231,9584,37,2
6232,9584,34,3
6233,9584,248,4
6234,9584,0,5
6235,9584,3,6
6236,9584,27,7
6237,9584,110,8
6238,9584,230,9
6239,9584,32,10
6240,20931,132,1
6241,20931,37,2
6242,20931,34,3
6243,20931,248,4
6244,20931,0,5
6245,20931,3,6
6246,20931,27,7
6247,20931,110,8
6248,20931,32,9
6249,20931,10,10
6250,7041,132,1
6251,7041,37,2
6252,7041,34,3
6253,7041,248,4
6254,7041,0,5
6255,7041,27,6
6256,7041,110,7
6257,7041,230,8
6258,7041,32,9
6259,7041,10,10
6260,625,132,1
6261,625,37,2
6262,625,34,3
6263,625,248,4
6264,625,0,5
6265,625,3,6
6266,625,27,7
6267,625,110,8
6268,625,230,9
6269,625,32,10
6270,11459,132,1
6271,11459,37,2
6272,11459,34,3
6273,11459,248,4
6274,11459,0,5
6275,11459,3,6
6276,11459,27,7
6277,11459,110,8
6278,11459,230,9
6279,11459,32,10
6280,5581,132,1
6281,5581,37,2
6282,5581,34,3
6283,5581,248,4
6284,5581,0,5
6285,5581,3,6
6286,5581,27,7
6287,5581,110,8
6288,5581,230,9
6289,5581,32,10
6290,13992,132,1
6291,13992,37,2
6292,13992,34,3
6293,13992,248,4
6294,13992,0,5
6295,13992,3,6
6296,13992,27,7
6297,13992,110,8
6298,13992,230,9
6299,13992,32,10
6300,1057,132,1
6301,1057,37,2
6302,1057,34,3
6303,1057,248,4
6304,1057,0,5
6305,1057,3,6
6306,1057,27,7
6307,1057,110,8
6308,1057,230,9
6309,1057,32,10
6310,14669,132,1
6311,14669,37,2
6312,14669,34,3
6313,14669,248,4
6314,14669,0,5
6315,14669,3,6
6316,14669,27,7
6317,14669,110,8
6318,14669,230,9
6319,14669,32,10
6320,11591,132,1
6321,11591,37,2
6322,11591,34,3
6323,11591,248,4
6324,11591,0,5
6325,11591,3,6
6326,11591,27,7
6327,11591,110,8
6328,11591,230,9
6329,11591,32,10
6330,9668,132,1
6331,9668,37,2
6332,9668,34,3
6333,9668,248,4
6334,9668,0,5
6335,9668,3,6
6336,9668,27,7
6337,9668,110,8
6338,9668,230,9
6339,9668,32,10
6340,9578,132,1
6341,9578,37,2
6342,9578,34,3
6343,9578,248,4
6344,9578,0,5
6345,9578,3,6
6346,9578,27,7
6347,9578,110,8
6348,9578,230,9
6349,9578,32,10
6350,13267,132,1
6351,13267,37,2
6352,13267,34,3
6353,13267,248,4
6354,13267,0,5
6355,13267,3,6
6356,13267,27,7
6357,13267,110,8
6358,13267,230,9
6359,13267,32,10
6360,6834,132,1
6361,6834,37,2
6362,6834,34,3
6363,6834,248,4
6364,6834,0,5
6365,6834,3,6
6366,6834,27,7
6367,6834,110,8
6368,6834,230,9
6369,6834,32,10
6370,26686,132,1
6371,26686,37,2
6372,26686,34,3
6373,26686,248,4
6374,26686,0,5
6375,26686,3,6
6376,26686,27,7
6377,26686,110,8
6378,26686,230,9
6379,26686,32,10
6380,7657,132,1
6381,7657,37,2
6382,7657,34,3
6383,7657,248,4
6384,7657,0,5
6385,7657,3,6
6386,7657,27,7
6387,7657,110,8
6388,7657,230,9
6389,7657,32,10
6390,19091,132,1
6391,19091,37,2
6392,19091,34,3
6393,19091,248,4
6394,19091,0,5
6395,19091,3,6
6396,19091,27,7
6397,19091,110,8
6398,19091,230,9
6399,19091,32,10
6400,26396,132,1
6401,26396,37,2
6402,26396,34,3
6403,26396,248,4
6404,26396,0,5
6405,26396,3,6
6406,26396,27,7
6407,26396,110,8
6408,26396,230,9
6409,26396,32,10
6410,9612,132,1
6411,9612,37,2
6412,9612,34,3
6413,9612,248,4
6414,9612,0,5
6415,9612,3,6
6416,9612,27,7
6417,9612,110,8
6418,9612,230,9
6419,9612,32,10
6420,18237,132,1
6421,18237,37,2
6422,18237,34,3
6423,18237,248,4
6424,18237,0,5
6425,18237,3,6
6426,18237,27,7
6427,18237,110,8
6428,18237,230,9
6429,18237,32,10
6430,1175,132,1
6431,1175,37,2
6432,1175,34,3
6433,1175,248,4
6434,1175,0,5
6435,1175,3,6
6436,1175,27,7
6437,1175,110,8
6438,1175,230,9
6439,1175,32,10
6440,21615,132,1
6441,21615,37,2
6442,21615,34,3
6443,21615,248,4
6444,21615,0,5
6445,21615,3,6
6446,21615,27,7
6447,21615,230,8
6448,21615,32,9
6449,21615,10,10
6450,18353,132,1
6451,18353,37,2
6452,18353,34,3
6453,18353,248,4
6454,18353,0,5
6455,18353,3,6
6456,18353,27,7
6457,18353,110,8
6458,18353,230,9
6459,18353,32,10
6460,1182,132,1
6461,1182,37,2
6462,1182,34,3
6463,1182,248,4
6464,1182,0,5
6465,1182,3,6
6466,1182,27,7
6467,1182,110,8
6468,1182,230,9
6469,1182,32,10
6470,27601,132,1
6471,27601,37,2
6472,27601,34,3
6473,27601,248,4
6474,27601,0,5
6475,27601,3,6
6476,27601,27,7
6477,27601,110,8
6478,27601,230,9
6479,27601,32,10
6480,9472,132,1
6481,9472,37,2
6482,9472,34,3
6483,9472,248,4
6484,9472,0,5
6485,9472,3,6
6486,9472,27,7
6487,9472,110,8
6488,9472,230,9
6489,9472,32,10
6490,12458,132,1
6491,12458,37,2
6492,12458,248,3
6493,12458,3,4
6494,12458,27,5
6495,12458,110,6
6496,12458,230,7
6497,12458,32,8
6498,12458,10,9
6499,12458,226,10
6500,8330,132,1
6501,8330,37,2
6502,8330,34,3
6503,8330,248,4
6504,8330,0,5
6505,8330,3,6
6506,8330,27,7
6507,8330,110,8
6508,8330,230,9
6509,8330,32,10
6510,7133,132,1
6511,7133,37,2
6512,7133,34,3
6513,7133,248,4
6514,7133,0,5
6515,7133,3,6
6516,7133,27,7
6517,7133,110,8
6518,7133,230,9
6519,7133,32,10
6520,5127,132,1
6521,5127,37,2
6522,5127,34,3
6523,5127,248,4
6524,5127,0,5
6525,5127,3,6
6526,5127,27,7
6527,5127,110,8
6528,5127,230,9
6529,5127,32,10
6530,543,132,1
6531,543,37,2
6532,543,34,3
6533,543,248,4
6534,543,0,5
6535,543,3,6
6536,543,27,7
6537,543,110,8
6538,543,230,9
6539,543,32,10
6540,9648,132,1
6541,9648,37,2
6542,9648,34,3
6543,9648,248,4
6544,9648,0,5
6545,9648,3,6
6546,9648,27,7
6547,9648,110,8
6548,9648,230,9
6549,9648,32,10
6550,23486,132,1
6551,23486,37,2
6552,23486,34,3
6553,23486,248,4
6554,23486,0,5
6555,23486,3,6
6556,23486,27,7
6557,23486,110,8
6558,23486,230,9
6559,23486,32,10
6560,1504,132,1
6561,1504,37,2
6562,1504,34,3
6563,1504,248,4
6564,1504,3,5
6565,1504,27,6
6566,1504,110,7
6567,1504,230,8
6568,1504,32,9
6569,1504,10,10
6570,24428,132,1
6571,24428,37,2
6572,24428,34,3
6573,24428,248,4
6574,24428,0,5
6575,24428,3,6
6576,24428,27,7
6577,24428,110,8
6578,24428,230,9
6579,24428,32,10
6580,2977,132,1
6581,2977,37,2
6582,2977,248,3
6583,2977,0,4
6584,2977,3,5
6585,2977,27,6
6586,2977,110,7
6587,2977,230,8
6588,2977,32,9
6589,2977,10,10
6590,13282,132,1
6591,13282,37,2
6592,13282,34,3
6593,13282,248,4
6594,13282,0,5
6595,13282,3,6
6596,13282,27,7
6597,13282,110,8
6598,13282,230,9
6599,13282,32,10
6600,13167,132,1
6601,13167,37,2
6602,13167,34,3
6603,13167,248,4
6604,13167,0,5
6605,13167,3,6
6606,13167,27,7
6607,13167,110,8
6608,13167,230,9
6609,13167,32,10
6610,7259,132,1
6611,7259,37,2
6612,7259,34,3
6613,7259,248,4
6614,7259,0,5
6615,7259,3,6
6616,7259,27,7
6617,7259,110,8
6618,7259,230,9
6619,7259,32,10
6620,2062,132,1
6621,2062,37,2
6622,2062,34,3
6623,2062,248,4
6624,2062,0,5
6625,2062,3,6
6626,2062,27,7
6627,2062,110,8
6628,2062,230,9
6629,2062,32,10
6630,6917,132,1
6631,6917,37,2
6632,6917,34,3
6633,6917,248,4
6634,6917,3,5
6635,6917,27,6
6636,6917,110,7
6637,6917,230,8
6638,6917,32,9
6639,6917,10,10
6640,21902,132,1
6641,21902,37,2
6642,21902,34,3
6643,21902,248,4
6644,21902,0,5
6645,21902,3,6
6646,21902,27,7
6647,21902,110,8
6648,21902,230,9
6649,21902,32,10
6650,18530,132,1
6651,18530,37,2
6652,18530,34,3
6653,18530,248,4
6654,18530,0,5
6655,18530,3,6
6656,18530,27,7
6657,18530,110,8
6658,18530,230,9
6659,18530,32,10
6660,15720,132,1
6661,15720,37,2
6662,15720,34,3
6663,15720,248,4
6664,15720,0,5
6665,15720,3,6
6666,15720,27,7
6667,15720,110,8
6668,15720,230,9
6669,15720,32,10
6670,13906,132,1
6671,13906,37,2
6672,13906,34,3
6673,13906,248,4
6674,13906,0,5
6675,13906,3,6
6676,13906,27,7
6677,13906,110,8
6678,13906,230,9
6679,13906,32,10
6680,8838,132,1
6681,8838,37,2
6682,8838,34,3
6683,8838,248,4
6684,8838,0,5
6685,8838,27,6
6686,8838,110,7
6687,8838,230,8
6688,8838,32,9
6689,8838,10,10
6690,18218,132,1
6691,18218,37,2
6692,18218,34,3
6693,18218,248,4
6694,18218,0,5
6695,18218,3,6
6696,18218,27,7
6697,18218,110,8
6698,18218,230,9
6699,18218,32,10
6700,9501,132,1
6701,9501,37,2
6702,9501,34,3
6703,9501,248,4
6704,9501,0,5
6705,9501,3,6
6706,9501,27,7
6707,9501,110,8
6708,9501,230,9
6709,9501,32,10
6710,5220,132,1
6711,5220,37,2
6712,5220,34,3
6713,5220,248,4
6714,5220,0,5
6715,5220,3,6
6716,5220,27,7
6717,5220,110,8
6718,5220,230,9
6719,5220,32,10
6720,16509,132,1
6721,16509,37,2
6722,16509,34,3
6723,16509,248,4
6724,16509,0,5
6725,16509,3,6
6726,16509,27,7
6727,16509,230,8
6728,16509,32,9
6729,16509,10,10
6730,9974,132,1
6731,9974,37,2
6732,9974,34,3
6733,9974,248,4
6734,9974,0,5
6735,9974,3,6
6736,9974,27,7
6737,9974,110,8
6738,9974,230,9
6739,9974,32,10
6740,21038,132,1
6741,21038,37,2
6742,21038,34,3
6743,21038,248,4
6744,21038,0,5
6745,21038,3,6
6746,21038,27,7
6747,21038,110,8
6748,21038,230,9
6749,21038,32,10
6750,8346,132,1
6751,8346,37,2
6752,8346,34,3
6753,8346,248,4
6754,8346,0,5
6755,8346,3,6
6756,8346,27,7
6757,8346,110,8
6758,8346,230,9
6759,8346,32,10
6760,12253,132,1
6761,12253,37,2
6762,12253,248,3
6763,12253,0,4
6764,12253,3,5
6765,12253,27,6
6766,12253,110,7
6767,12253,230,8
6768,12253,32,9
6769,12253,10,10
6770,13249,132,1
6771,13249,37,2
6772,13249,34,3
6773,13249,248,4
6774,13249,0,5
6775,13249,3,6
6776,13249,27,7
6777,13249,110,8
6778,13249,230,9
6779,13249,32,10
6780,8877,132,1
6781,8877,37,2
6782,8877,34,3
6783,8877,248,4
6784,8877,0,5
6785,8877,3,6
6786,8877,27,7
6787,8877,110,8
6788,8877,230,9
6789,8877,32,10
6790,13132,132,1
6791,13132,37,2
6792,13132,34,3
6793,13132,248,4
6794,13132,0,5
6795,13132,3,6
6796,13132,27,7
6797,13132,110,8
6798,13132,230,9
6799,13132,32,10
6800,2087,132,1
6801,2087,37,2
6802,2087,34,3
6803,2087,248,4
6804,2087,3,5
6805,2087,27,6
6806,2087,110,7
6807,2087,230,8
6808,2087,32,9
6809,2087,10,10
6810,5347,132,1
6811,5347,37,2
6812,5347,34,3
6813,5347,248,4
6814,5347,0,5
6815,5347,3,6
6816,5347,27,7
6817,5347,110,8
6818,5347,230,9
6819,5347,32,10
6820,5001,132,1
6821,5001,37,2
6822,5001,34,3
6823,5001,248,4
6824,5001,0,5
6825,5001,3,6
6826,5001,27,7
6827,5001,110,8
6828,5001,230,9
6829,5001,32,10
6830,24976,132,1
6831,24976,37,2
6832,24976,34,3
6833,24976,248,4
6834,24976,0,5
6835,24976,3,6
6836,24976,27,7
6837,24976,110,8
6838,24976,230,9
6839,24976,32,10
6840,28462,132,1
6841,28462,37,2
6842,28462,34,3
6843,28462,248,4
6844,28462,0,5
6845,28462,3,6
6846,28462,27,7
6847,28462,110,8
6848,28462,230,9
6849,28462,32,10
6850,17547,132,1
6851,17547,37,2
6852,17547,34,3
6853,17547,248,4
6854,17547,0,5
6855,17547,3,6
6856,17547,27,7
6857,17547,110,8
6858,17547,230,9
6859,17547,32,10
6860,26573,132,1
6861,26573,37,2
6862,26573,34,3
6863,26573,248,4
6864,26573,0,5
6865,26573,3,6
6866,26573,27,7
6867,26573,110,8
6868,26573,230,9
6869,26573,32,10
6870,12577,132,1
6871,12577,37,2
6872,12577,34,3
6873,12577,248,4
6874,12577,0,5
6875,12577,3,6
6876,12577,27,7
6877,12577,110,8
6878,12577,230,9
6879,12577,32,10
6880,4671,132,1
6881,4671,37,2
6882,4671,34,3
6883,4671,248,4
6884,4671,0,5
6885,4671,3,6
6886,4671,27,7
6887,4671,110,8
6888,4671,230,9
6889,4671,32,10
6890,14151,132,1
6891,14151,37,2
6892,14151,34,3
6893,14151,248,4
6894,14151,0,5
6895,14151,27,6
6896,14151,110,7
6897,14151,230,8
6898,14151,32,9
6899,14151,10,10
6900,18458,132,1
6901,18458,37,2
6902,18458,34,3
6903,18458,248,4
6904,18458,0,5
6905,18458,3,6
6906,18458,27,7
6907,18458,110,8
6908,18458,230,9
6909,18458,32,10
6910,3709,132,1
6911,3709,37,2
6912,3709,34,3
6913,3709,248,4
6914,3709,0,5
6915,3709,3,6
6916,3709,27,7
6917,3709,110,8
6918,3709,230,9
6919,3709,32,10
6920,6701,132,1
6921,6701,37,2
6922,6701,34,3
6923,6701,248,4
6924,6701,3,5
6925,6701,27,6
6926,6701,110,7
6927,6701,230,8
6928,6701,32,9
6929,6701,10,10
6930,1093,132,1
6931,1093,37,2
6932,1093,34,3
6933,1093,248,4
6934,1093,0,5
6935,1093,3,6
6936,1093,27,7
6937,1093,110,8
6938,1093,230,9
6939,1093,32,10
6940,10545,132,1
6941,10545,37,2
6942,10545,34,3
6943,10545,248,4
6944,10545,0,5
6945,10545,3,6
6946,10545,27,7
6947,10545,110,8
6948,10545,230,9
6949,10545,32,10
6950,17808,132,1
6951,17808,37,2
6952,17808,34,3
6953,17808,248,4
6954,17808,0,5
6955,17808,3,6
6956,17808,27,7
6957,17808,110,8
6958,17808,230,9
6959,17808,32,10
6960,18585,132,1
6961,18585,37,2
6962,18585,34,3
6963,18585,248,4
6964,18585,0,5
6965,18585,3,6
6966,18585,27,7
6967,18585,110,8
6968,18585,230,9
6969,18585,32,10
6970,4823,132,1
6971,4823,37,2
6972,4823,34,3
6973,4823,248,4
6974,4823,0,5
6975,4823,27,6
6976,4823,110,7
6977,4823,230,8
6978,4823,32,9
6979,4823,10,10
6980,27506,132,1
6981,27506,37,2
6982,27506,34,3
6983,27506,248,4
6984,27506,0,5
6985,27506,3,6
6986,27506,27,7
6987,27506,110,8
6988,27506,230,9
6989,27506,32,10
6990,2278,132,1
6991,2278,34,2
6992,2278,248,3
6993,2278,0,4
6994,2278,3,5
6995,2278,27,6
6996,2278,110,7
6997,2278,230,8
6998,2278,32,9
6999,2278,10,10
7000,7207,132,1
7001,7207,37,2
7002,7207,34,3
7003,7207,248,4
7004,7207,0,5
7005,7207,3,6
7006,7207,27,7
7007,7207,110,8
7008,7207,230,9
7009,7207,32,10
7010,14929,132,1
7011,14929,37,2
7012,14929,34,3
7013,14929,248,4
7014,14929,0,5
7015,14929,3,6
7016,14929,27,7
7017,14929,110,8
7018,14929,230,9
7019,14929,32,10
7020,572,132,1
7021,572,37,2
7022,572,34,3
7023,572,248,4
7024,572,0,5
7025,572,3,6
7026,572,27,7
7027,572,110,8
7028,572,230,9
7029,572,32,10
7030,10444,132,1
7031,10444,37,2
7032,10444,34,3
7033,10444,248,4
7034,10444,0,5
7035,10444,3,6
7036,10444,27,7
7037,10444,110,8
7038,10444,230,9
7039,10444,32,10
7040,5527,132,1
7041,5527,37,2
7042,5527,34,3
7043,5527,248,4
7044,5527,3,5
7045,5527,27,6
7046,5527,110,7
7047,5527,230,8
7048,5527,32,9
7049,5527,10,10
7050,16608,132,1
7051,16608,37,2
7052,16608,248,3
7053,16608,3,4
7054,16608,27,5
7055,16608,110,6
7056,16608,230,7
7057,16608,32,8
7058,16608,10,9
7059,16608,226,10
7060,8947,132,1
7061,8947,37,2
7062,8947,34,3
7063,8947,248,4
7064,8947,0,5
7065,8947,3,6
7066,8947,27,7
7067,8947,110,8
7068,8947,230,9
7069,8947,32,10
7070,13198,132,1
7071,13198,37,2
7072,13198,34,3
7073,13198,248,4
7074,13198,0,5
7075,13198,3,6
7076,13198,27,7
7077,13198,110,8
7078,13198,230,9
7079,13198,32,10
7080,3865,132,1
7081,3865,37,2
7082,3865,34,3
7083,3865,248,4
7084,3865,0,5
7085,3865,3,6
7086,3865,27,7
7087,3865,110,8
7088,3865,230,9
7089,3865,32,10
7090,1455,132,1
7091,1455,37,2
7092,1455,34,3
7093,1455,248,4
7094,1455,0,5
7095,1455,3,6
7096,1455,27,7
7097,1455,110,8
7098,1455,230,9
7099,1455,32,10
7100,4339,132,1
7101,4339,37,2
7102,4339,34,3
7103,4339,248,4
7104,4339,0,5
7105,4339,3,6
7106,4339,27,7
7107,4339,110,8
7108,4339,230,9
7109,4339,32,10
7110,10951,132,1
7111,10951,37,2
7112,10951,34,3
7113,10951,248,4
7114,10951,0,5
7115,10951,3,6
7116,10951,27,7
7117,10951,110,8
7118,10951,230,9
7119,10951,32,10
7120,7282,132,1
7121,7282,37,2
7122,7282,34,3
7123,7282,248,4
7124,7282,0,5
7125,7282,3,6
7126,7282,27,7
7127,7282,110,8
7128,7282,230,9
7129,7282,32,10
7130,16107,132,1
7131,16107,37,2
7132,16107,34,3
7133,16107,248,4
7134,16107,0,5
7135,16107,3,6
