simple_sku,product_name,sale_price,discounted_price,discounted_percentage,currency,Category lv1,Category lv2,Category lv3,picture_url,image_url_2,image_url_3,image_url_4,image_url_5,tracking_link,brand
AC016ELAA60CATANID-13090868,Acer E5-475G - Core I5-7200U - 4GB - 14 inch  - Putih - Linux,7699000,7699000,0,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-73639001-10bdd9a65f36f112c1d74538be65eb3b-product.jpg,http://id-live-01.slatic.net/p/2/image-73639001-a61a8a1ecc78cbd39d51a645b3ed7a16-product.jpg,http://id-live-01.slatic.net/p/2/image-73639001-26b38eb6e82a3884261d5fac3acf4c33-product.jpg,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Facer-e5-475g-core-i5-7200u-4gb-14-putih-linux-10093637.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Acer
AC016ELAA60CB5ANID-13090880,Acer E5-475G - Core I5-7200U - 4GB - 14 inch  - Grey - Linux,7699000,6860000,11,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-94639001-d4091d20c1cc725318977f30d9236f49-product.jpg,http://id-live-01.slatic.net/p/2/image-94639001-46baf4020f701ca34b5fc575c6f4e4f0-product.jpg,http://id-live-01.slatic.net/p/2/image-94639001-f36c200a9b83b63cf463a90e9793d390-product.jpg,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Facer-e5-475g-core-i5-7200u-4gb-14-grey-linux-10093649.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Acer
AC016ELAA60CWDANID-13093472,Acer Aspire E5-475G - i3 6100U - GT940 2GB - 14 inch  - Dos - Grey,6999000,5399000,23,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-31449001-e77dc26535a952d344c01f46050bff69-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Facer-aspire-e5-475g-i3-6100u-gt940-2gb-14-dos-grey-10094413.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Acer
AC016ELAA60EA0ANID-13100121,Acer Aspire E5-475G - i5 7200 - GT940 2GB - 4GB RAM - 1TB- 14 inch  - Grey,8500000,6488000,24,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-00269001-e77dc26535a952d344c01f46050bff69-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Facer-aspire-e5-475g-i5-7200-gt940-2gb-4gb-ram-1tb-14-grey-10096200.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Acer
AC016ELAA60EBQANID-13100297,Acer E5 475G-72P1 - RAM 8GB DDR4 - Core i7-6500U - Geforce 940MX 4GB DDR5 - 1TB- 14 inch  - Win10 - Steel Grey,11000000,10500000,5,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-26269001-e77dc26535a952d344c01f46050bff69-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Facer-e5-475g-72p1-ram-8gb-ddr4-core-i7-6500u-geforce-940mx-4gb-ddr5-1tb-14-win10-steel-grey-10096262.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Acer
AC016ELAA6EO7JANID-14811780,Acer Aspire E5-475G - Intel Kabylake Core i5 7200U - 4GB DDR4 - 1TB - GT940MX 2GB DDR5 - 14 inch  - Grey,6999000,6518000,7,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-55226701-082af4bd38632b3a38db4e6b3fee85ad-product.jpg,http://id-live-01.slatic.net/p/2/image-55226701-ee0996ee52ff8566c715fbfd50179171-product.jpg,http://id-live-01.slatic.net/p/2/image-55226701-79b0b9f1d569cf9facf5cf98150ba643-product.jpg,http://id-live-01.slatic.net/p/2/image-55226701-3a652b346c0391f6eb5ef67074de05b3-product.jpg,http://id-live-01.slatic.net/p/2/image-55226701-f160bb453d63fcd384eacf082cd85e11-product.jpg,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Facer-aspire-e5-475g-intel-kabylake-core-i5-7200u-4gb-ddr4-1tb-gt940mx-2gb-ddr5-14-grey-10762255.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Acer
AC016ELAA6EWTAANID-14895151,ACER Aspire E5-475G - RAM 4GB - Intel Core i5-6200U - 940MX-2GB - 14 inch LED - Win10 - Steel Gray,8500000,6845000,19,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-60437701-19ab89639e5d97037cc194ad542e060b-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Facer-aspire-e5-475g-ram-4gb-intel-core-i5-6200u-940mx-2gb-14led-win10-steel-gray-10773406.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Acer
AC016ELAA700T3ANID-17182305,Acer Aspire E5-475G-55BD - Intel Kabylake Core i5 7200U - RAM 4GB DDR4 - GT940MX 2GB DDR5 - 14 inch  - WIN 10 - Grey,7500000,7318000,2,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-95385711-c3f03213ac6a52743e4ba590ab864adf-product.jpg,http://id-live-01.slatic.net/p/2/image-95385711-234cbc342c0d2ce45f13417bdac6f282-product.jpg,http://id-live-01.slatic.net/p/2/image-95385711-84f5b2bcea17c241ac09a866afdf92f2-product.jpg,http://id-live-01.slatic.net/p/2/image-95385711-00a82e55f893034b5b6884f21b3cd042-product.jpg,http://id-live-01.slatic.net/p/2/image-95385711-d1ee494f2c1bcc23420324f4605a84ce-product.jpg,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Facer-aspire-e5-475g-55bd-intel-kabylake-core-i5-7200u-ram-4gb-ddr4-gt940mx-2gb-ddr5-14-win-10-grey-11758359.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Acer
AC016ELAA71H3EANID-17300915,ACER PREDATOR 15-G9-592- RAM 16 - i7-6700HQ - GTX970M-6GB - 256GB SSD + 1TB - 15.6 inch  FHD - Win10 - Black(Black),25899000,24999000,3,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-22162811-faf82a4ffe78bb776a6e77892ccac97a-product.jpg,http://id-live-01.slatic.net/p/2/image-22162811-70e53d774eb516c614af810bb1a0c6d6-product.jpg,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Facer-predator-15-g9-592-ram-16-i7-6700hq-gtx970m-6gb-256gb-ssd-1tb-156-fhd-win10-blackblack-11826122.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Acer
AC016ELAA71H3FANID-17300916,ACER PREDATOR 15-G9-592 - RAM 24GB - i7-6700HQ - GTX980M-8GB - 256GB SSD + 1TB - 15.6 inch  FHD - Win10 - Black(Black),29998995,25999000,15,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-32162811-70e53d774eb516c614af810bb1a0c6d6-product.jpg,http://id-live-01.slatic.net/p/2/image-32162811-faf82a4ffe78bb776a6e77892ccac97a-product.jpg,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Facer-predator-15-g9-592-ram-24gb-i7-6700hq-gtx980m-8gb-256gb-ssd-1tb-156-fhd-win10-blackblack-11826123.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Acer
AC016ELAA71KAQANID-17306263,Acer E5-475G i5-7200/4GB/1TB/GT940MX-2GB/14 inch /DOS,8000000,7499000,6,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-47203811-75a9d6b4844399078de8dc31290f5e47-product.jpg,http://id-live-01.slatic.net/p/2/image-47203811-011879c094fe21a17fbe7d0692f841c0-product.jpg,http://id-live-01.slatic.net/p/2/image-47203811-ffbc51ff410ec7054930f33b8cda814a-product.jpg,http://id-live-01.slatic.net/p/2/image-47203811-0fa886d06859007d9c3715534c44ed61-product.jpg,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Facer-e5-475g-i5-72004gb1tbgt940mx-2gb14dos-11830274.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Acer
AC016ELAA790MEANID-17715215,Acer Aspire E5-475G-53HG Ci5-7200U 2.5-3.10GHz - 4GB - 1TB - GT940MX 2GB - 14 inch  - WIN10 - DVD-RW,7899000,6990000,12,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-22087121-14012f9e23ec72f8caf8853a2e49cfcc-product.jpg,http://id-live-01.slatic.net/p/2/image-22087121-2be95f55936a9c78f2af75512fa302ee-product.jpg,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Facer-aspire-e5-475g-53hg-ci5-7200u-25-310ghz-4gb-1tb-gt940mx-2gb-14-win10-dvd-rw-12178022.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Acer
AC016ELAA7ANF3ANID-17812595,Acer aspire S13-S5-371-corei7-6500U-Vga intel HD,18950000,17850000,6,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-32245221-2277fbaa1c716bc4e7161ff3242adfb4-product.jpg,http://id-live-01.slatic.net/p/2/image-32245221-abe2b82e5cc99dc109731e8b533a7c97-product.jpg,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Facer-aspire-s13-s5-371-corei7-6500u-vga-intel-hd-12254223.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Acer
AC016ELAA7ANFFANID-17812607,Acer Aspire R7-372T Core i7-6500U Vga inte HD,19975000,18850000,6,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-53245221-ff348821c23e9807ed68cb987303e8ac-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Facer-aspire-r7-372t-core-i7-6500u-vga-inte-hd-12254235.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Acer
AC016ELAA7ATTFANID-17822053,Acer Aspire E5-475G-541U Ci5-7200U 2.5-3.10GHz-4GB-1TB-GT940MX 2GB-14 inch -DOS-DVD-RW,7399000,6699000,9,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-51526221-7b6ad87e3ef7211c47d4916ddd4e8218-product.jpg,http://id-live-01.slatic.net/p/2/image-51526221-b22281db64002ac61e564c2f36eeb73b-product.jpg,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Facer-aspire-e5-475g-541u-ci5-7200u-25-310ghz-4gb-1tb-gt940mx-2gb-14-dos-dvd-rw-12262515.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Acer
AC016ELAA7AYCOANID-17829525,Acer Aspire E5-475G-560B -53HG Ci5-7200U 2.5-3.10GHz - 4GB - 1TB - GT940MX 2GB - 14 inch  - WIN10 - DVD-RW,7899000,6990000,12,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-29386221-50460b520c9e64389d87179216817ff1-product.jpg,http://id-live-01.slatic.net/p/2/image-29386221-40631cc8e0d9d237ddfc9da02fda0afb-product.jpg,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Facer-aspire-e5-475g-560b-53hg-ci5-7200u-25-310ghz-4gb-1tb-gt940mx-2gb-14-win10-dvd-rw-12268392.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Acer
AC016ELAA7B2F4ANID-17835194,Acer Aspire V NITRO VN7-592G (I7-6700HQ WIN 10),17350000,16590000,4,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-46637221-528c4b6a75ab2e29ecbf1c360b5162cb-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Facer-aspire-v-nitro-vn7-592g-i7-6700hq-win-10-12273664.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Acer
AC016ELAA7B2LNANID-17835469,Acer Swith Alpha SA5-271-571N win10,14150000,12350000,13,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-99837221-f701dfd84213e8eb6ee04326532dc9c2-product.jpg,http://id-live-01.slatic.net/p/2/image-99837221-2512fc8d79cd3743356f27b1ca38ca49-product.jpg,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Facer-swith-alpha-sa5-271-571n-win10-12273899.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Acer
AC016ELAA7B6MPANID-17841657,Acer Aspire E5-475G-57GE-VGA 4GB-WIN10,8950000,8300000,7,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-12197221-0c1346b2acf87c3ea42a3c4dc6fbc2f6-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Facer-aspire-e5-475g-57ge-vga-4gb-win10-12279121.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Acer
AC016ELAA7L1PUANID-18404840,ACER ASPIRE E5-475G - i5 7200U/ 4GB/ 1TB/ GT940MX 2GB/ DOS/ 14 inch HD,6999000,6599000,6,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-41393721-9e3cf27d719b335119184ecded827532-product.jpg,http://id-live-01.slatic.net/p/2/image-41393721-4b0beee1ea72182835b5f0b14a30b2e6-product.jpg,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Facer-aspire-e5-475g-i5-7200u-4gb-1tb-gt940mx-2gb-dos-14hd-12739314.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Acer
AC016ELAA7Q0MLANID-18684204,ACER Aspire E5-475G-7500U - RAM 4GB - i7-7500U - GT940MX-2GB - 14 inch  - Steel Gray,9999999,8950000,10,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-18117921-e82ec83449afe282c3dd38ca9e77f82d-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Facer-aspire-e5-475g-7500u-ram-4gb-i7-7500u-gt940mx-2gb-14-steel-gray-12971181.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Acer
AC016ELAA7QBTWANID-18703815,ACER E5-553G A12,8850000,7950000,10,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-00758921-e947ba61cd9083ee60f58a66dc14e9a4-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Facer-e5-553g-a12-12985700.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Acer
AC016ELAA7QCYBANID-18705894,Acer Aspire E5-475G - Kabylake Intel Core i5 7200U - 4GB DDR4 - 1TB - GT940MX 2GB DDR5 - 14 inch  (Grey),7350000,6518000,11,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-55178921-19543f2b13c333524581eaa6079c0e3a-product.jpg,http://id-live-01.slatic.net/p/2/image-55178921-2618c46c35128f43b469bd84c74d5b8f-product.jpg,http://id-live-01.slatic.net/p/2/image-55178921-d1d0274d8c7733ac2d5a27cd78b62aee-product.jpg,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Facer-aspire-e5-475g-kabylake-intel-core-i5-7200u-4gb-ddr4-1tb-gt940mx-2gb-ddr5-14-grey-12987155.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Acer
AC016ELAA7QM3BANID-18721575,ACER E5-553G FX9800P-AMD Quadcore-VGA 2GB LINUX,10500000,9500000,10,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-99989921-fe09650ff5921727118731383924a063-product.jpg,http://id-live-01.slatic.net/p/2/image-99989921-519d14e3d087eb41d713a6f377527f9a-product.jpg,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Facer-e5-553g-fx9800p-amd-quadcore-vga-2gb-linux-12998999.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Acer
AC016ELAA7S9KUANID-18813922,Acer Aspire E5-475G-526W - RAM 4GB DDR4 - Intel Core i5-6200U - GT940MX-2GB - 14 inch LED - Windows 10 - Putih-Hitam,8999000,7099000,21,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-49067031-ec36c45ee0333f915002147388c5f2b5-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Facer-aspire-e5-475g-526w-ram-4gb-ddr4-intel-core-i5-6200u-gt940mx-2gb-14led-windows-10-putih-hitam-13076094.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Acer
AC016ELAA7SCSHANID-18819346,ACER Aspire E5-475G-7500U - RAM 4GB - i7-7500U - GT940MX-2GB - 14 inch  - Steel Gray,9999999,8900000,11,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-75208031-e7b212fef8d8ff0ed9b86ce9fc555be8-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Facer-aspire-e5-475g-7500u-ram-4gb-i7-7500u-gt940mx-2gb-14-steel-gray-13080257.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Acer
AC016ELAA7SD10ANID-18819726,Acer Aspire E5-475G - Intel Kabylake Core i5 7200U - 4GB DDR4 - 1TB - GT940MX 2GB DDR5 - 14 inch  - Grey,8999999,6488000,28,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-46508031-4108d0b9a3d40714fd0fc8419348ba60-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Facer-aspire-e5-475g-intel-kabylake-core-i5-7200u-4gb-ddr4-1tb-gt940mx-2gb-ddr5-14-grey-13080564.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Acer
